id,_URI,instanceID,_PARENT_AURI,fh_1355_rr_c,fh_1355_rr_nc,fh_1355_rr_n,fh_13_55,fh_13_56,fh_13_56_1n,fh_13_56_2n,fh_13_56_3n_a,fh_13_56_3n_b,fh_13_57,fh_13_58,fh_13_59,fh_13_60,fh_13_61,fh_13_61_other,rta_form_id
98,uuid:ba788bb6-90e7-42a0-884c-7420c18f71fa,uuid:bfecc528-1322-496e-b532-3d5481942537,uuid:bfecc528-1322-496e-b532-3d5481942537,1,st,"",3,0,0,0,0,0,1,0,0,1,2,"",ML_FH_Household_Full_G1
99,uuid:babed65f-d8e5-4960-8e9b-bf182ef239b9,uuid:2f3949e4-2a8d-4b3e-b3e5-fca1c2d5f014,uuid:2f3949e4-2a8d-4b3e-b3e5-fca1c2d5f014,1,st,"",4,0,0,0,0,0,1,0,0,1,2,"",ML_FH_Household_Full_G1
100,uuid:baf39321-d7d9-4f4c-9d68-f2118ad77f4d,uuid:0749f097-ddff-42bd-a69c-4b7409c60724,uuid:0749f097-ddff-42bd-a69c-4b7409c60724,1,st,"",3,0,0,0,0,1,1,1,1,1,2,"",ML_FH_Household_Full_G1
101,uuid:bd9c0a55-4093-40e1-8083-910ab6377b45,uuid:7fe2ac0e-0f93-4d95-9cb9-5e2ff1f3db49,uuid:7fe2ac0e-0f93-4d95-9cb9-5e2ff1f3db49,1,st,"",3,0,0,0,0,1,1,0,0,0,"","",ML_FH_Household_Full_G1
102,uuid:bf158e41-51e7-4e7f-bbf1-ac14834733fc,uuid:e998463e-1bcd-4e28-9cde-f14c63bd88ef,uuid:e998463e-1bcd-4e28-9cde-f14c63bd88ef,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G1
103,uuid:bf17f7a1-0e6e-44f6-a6f0-c47eeac5fbb8,uuid:f9331647-910e-4b90-8431-a072bf8c7c15,uuid:f9331647-910e-4b90-8431-a072bf8c7c15,1,st,"",3,0,0,0,0,1,1,0,1,0,"","",ML_FH_Household_Full_G1
104,uuid:c169d392-4bec-4656-a530-c45df37f06e1,uuid:627f3c8e-97de-4208-9b04-15dcb313b599,uuid:627f3c8e-97de-4208-9b04-15dcb313b599,1,st,"",4,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G1
105,uuid:c6ee3023-6f99-41c8-842f-f15488cfbdd8,uuid:5b2d4dc4-b5a1-4651-a538-be4cefb82ced,uuid:5b2d4dc4-b5a1-4651-a538-be4cefb82ced,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G1
106,uuid:c6f4b857-3070-4211-823b-4d34119fa103,uuid:4b59c629-1423-484f-809d-cf91ea427d29,uuid:4b59c629-1423-484f-809d-cf91ea427d29,1,st,"",2,0,0,0,0,0,1,20,0,0,"","",ML_FH_Household_Full_G1
107,uuid:c7439338-5ce3-48b9-b404-795bdbcfae31,uuid:ff8dafd3-bf2e-4342-b242-2a5ada351a5c,uuid:ff8dafd3-bf2e-4342-b242-2a5ada351a5c,1,st,"",3,0,0,0,0,1,1,2,1,0,"","",ML_FH_Household_Full_G1
108,uuid:c88aaf49-e177-4cac-8039-d7f1706e58a9,uuid:8a593fb8-fb50-45bf-84c4-3d3bae0d44f6,uuid:8a593fb8-fb50-45bf-84c4-3d3bae0d44f6,1,st,"",3,0,0,0,0,0,1,15,0,1,2,"",ML_FH_Household_Full_G1
109,uuid:c8a04009-d008-4c6b-bf69-de420b638c50,uuid:7b35e614-753b-4403-af69-01ea8bd5df94,uuid:7b35e614-753b-4403-af69-01ea8bd5df94,1,st,"",1,0,0,0,0,0,1,0,1,0,"","",ML_FH_Household_Full_G1
110,uuid:d0ec3fbd-a29b-41fe-8e20-841d39492c66,uuid:06452e1f-a8e7-4359-aac4-6af2f1a7fcad,uuid:06452e1f-a8e7-4359-aac4-6af2f1a7fcad,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G1
111,uuid:d11842b7-e6b1-43c9-917d-bba60dfef40d,uuid:1f57edb1-a433-4980-b5c1-6cb88722f93e,uuid:1f57edb1-a433-4980-b5c1-6cb88722f93e,1,st,"",2,0,0,0,0,0,1,0,1,1,2,"",ML_FH_Household_Full_G1
112,uuid:d279d0e3-540e-4f0e-8c60-c980969b5fba,uuid:faa37225-7d8b-43fd-8d1f-5759b21b2e28,uuid:faa37225-7d8b-43fd-8d1f-5759b21b2e28,1,st,"",5,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G1
113,uuid:d414577d-3866-467a-b878-218f04e7c9b1,uuid:a452421e-af27-4cc7-a093-600b34fd0ad6,uuid:a452421e-af27-4cc7-a093-600b34fd0ad6,1,st,"",2,1,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G1
114,uuid:d59f8e71-aff0-4087-8055-2be2c9ec8652,uuid:51988f3f-b30e-4ef4-a893-5eed52125e75,uuid:51988f3f-b30e-4ef4-a893-5eed52125e75,1,st,"",1,0,0,0,0,0,1,0,1,0,"","",ML_FH_Household_Full_G1
115,uuid:d6eed501-eb10-4427-be0d-ffba3e09261d,uuid:12430c1c-704e-4ffb-ab4c-cb4af38c6f15,uuid:12430c1c-704e-4ffb-ab4c-cb4af38c6f15,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G1
116,uuid:d7ef782d-5ad1-4f72-92c7-f5f051890b36,uuid:573a89a1-4e46-4fb0-a658-f011f1e91419,uuid:573a89a1-4e46-4fb0-a658-f011f1e91419,1,st,"",3,0,0,0,0,0,1,7,0,0,"","",ML_FH_Household_Full_G1
117,uuid:d843e9a4-8282-4f87-8080-ebdcd621f7ee,uuid:7e43243b-0cd2-42b3-9c2d-81b89f5dbf5f,uuid:7e43243b-0cd2-42b3-9c2d-81b89f5dbf5f,1,st,"",3,0,0,0,0,1,1,2,0,0,"","",ML_FH_Household_Full_G1
118,uuid:da6bc986-19f5-4aac-80a8-7c397d7381d4,uuid:c23011bc-d7f5-42bd-a9e0-dbd6018ff9e8,uuid:c23011bc-d7f5-42bd-a9e0-dbd6018ff9e8,1,st,"",2,0,0,0,0,0,1,0,0,1,"2 96","",ML_FH_Household_Full_G1
119,uuid:dc311c63-b54b-415e-a89b-26e04a7afc9e,uuid:3cfc7b6d-5571-40bd-968a-00ee6a6634fd,uuid:3cfc7b6d-5571-40bd-968a-00ee6a6634fd,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G1
120,uuid:dd5637d5-d748-4d19-a04d-884f01ac3cbc,uuid:1a08a39f-f2bf-4f9c-85ac-5d779da1d7da,uuid:1a08a39f-f2bf-4f9c-85ac-5d779da1d7da,1,st,"",2,0,0,1,1,0,1,0,0,0,"","",ML_FH_Household_Full_G1
121,uuid:def38b7c-3e3e-46c7-a6f6-3e9481a9a38e,uuid:02beca0c-6c6f-474e-a54c-e4fc943ec4de,uuid:02beca0c-6c6f-474e-a54c-e4fc943ec4de,1,st,"",3,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G1
122,uuid:df27ee67-a25a-4c13-a0c2-bc7ee688a45c,uuid:46655d0c-05e5-4939-a995-ea478fc1eed3,uuid:46655d0c-05e5-4939-a995-ea478fc1eed3,1,st,"",2,0,0,0,0,0,1,0,1,0,"","",ML_FH_Household_Full_G1
123,uuid:e133dafe-5c38-4587-9eaf-656418159758,uuid:27e7b416-edad-4ef4-aecb-d77eed293802,uuid:27e7b416-edad-4ef4-aecb-d77eed293802,1,st,"",5,0,0,0,0,1,1,0,0,0,"","",ML_FH_Household_Full_G1
124,uuid:e2463c97-9d53-4d2c-a36d-9c192efe4e66,uuid:4c26fa05-b9f3-48d7-95fe-6d3172bc9629,uuid:4c26fa05-b9f3-48d7-95fe-6d3172bc9629,2,nd,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G1
125,uuid:e27cef6e-435a-468d-b04b-bc5c00638163,uuid:1d146c51-71c8-4985-8759-ab43dc4eff85,uuid:1d146c51-71c8-4985-8759-ab43dc4eff85,1,st,"",1,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G1
126,uuid:e4501eb8-c602-47f3-b381-f3259536fee0,uuid:9e52de5b-a117-4042-b065-5c00b46a49bb,uuid:9e52de5b-a117-4042-b065-5c00b46a49bb,1,st,"",3,0,0,0,0,1,1,1,0,0,"","",ML_FH_Household_Full_G1
127,uuid:e634629b-a2b9-4139-af10-213d356bd080,uuid:9e6f3c21-8caf-42c7-a02d-55dc6bff0160,uuid:9e6f3c21-8caf-42c7-a02d-55dc6bff0160,1,st,"",3,0,0,0,0,0,1,1,1,0,"","",ML_FH_Household_Full_G1
128,uuid:ec7a13ed-bba3-4b0d-8002-a35921c82e1f,uuid:172def4a-3e15-4f92-97cd-851777ba618b,uuid:172def4a-3e15-4f92-97cd-851777ba618b,1,st,"",2,0,0,1,0,0,1,1,0,0,"","",ML_FH_Household_Full_G1
129,uuid:ecdcc2e7-dc45-4627-a56a-4c007ce3e635,uuid:1878b4d9-0dae-49d1-954a-36c692810a84,uuid:1878b4d9-0dae-49d1-954a-36c692810a84,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G1
130,uuid:ef0ec78a-8d83-40c8-85ca-2c6353bacd3b,uuid:355d4b95-9efc-4e42-b7bf-4c339ab2ca02,uuid:355d4b95-9efc-4e42-b7bf-4c339ab2ca02,1,st,"",2,0,0,0,0,0,1,1,1,1,2,"",ML_FH_Household_Full_G1
131,uuid:efb97749-eed0-46d1-9871-717c819db085,uuid:8612122f-7698-4db3-9636-d6efc27d4069,uuid:8612122f-7698-4db3-9636-d6efc27d4069,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G1
132,uuid:f402d1b4-aed3-4f01-8141-a24a7e94a043,uuid:d0287847-54a9-484d-8dae-f0aced2f9a71,uuid:d0287847-54a9-484d-8dae-f0aced2f9a71,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G1
133,uuid:f96ea1ca-62b2-43fb-9f75-826a03940bdc,uuid:10212347-aa93-4cc7-a1e6-a46a558d357a,uuid:10212347-aa93-4cc7-a1e6-a46a558d357a,1,st,"",4,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G1
134,uuid:0003d3a6-b214-4679-b9f9-0b060e3e4596,uuid:d766c2ad-f26a-4280-84da-8cbcccf35929,uuid:d766c2ad-f26a-4280-84da-8cbcccf35929,1,st,"",3,0,0,0,0,0,1,2,0,1,2,"",ML_FH_Household_Full_G2
135,uuid:001d6cb7-ae7b-4251-a25d-ff69f46f07eb,uuid:1fb1b3cc-1d0b-451f-a647-7f4f06c5a565,uuid:1fb1b3cc-1d0b-451f-a647-7f4f06c5a565,1,st,"",2,0,0,0,0,0,1,0,1,0,"","",ML_FH_Household_Full_G2
136,uuid:002f319e-d32d-40c3-b132-ae2dd5443a0d,uuid:937e8709-e130-4af6-a493-cdff16af3e3e,uuid:937e8709-e130-4af6-a493-cdff16af3e3e,1,st,"",5,0,1,0,0,1,1,0,1,0,"","",ML_FH_Household_Full_G2
137,uuid:004b4e56-800b-468b-a0c3-ecaf9a0d4df5,uuid:fa922aba-964b-418c-ad57-976545f1122c,uuid:fa922aba-964b-418c-ad57-976545f1122c,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
138,uuid:004c5c17-13d9-49e8-b6df-8cbdcc688b64,uuid:410d5766-70f5-4828-b284-ef7e5e42ee87,uuid:410d5766-70f5-4828-b284-ef7e5e42ee87,1,st,"",1,0,0,0,0,0,1,15,1,0,"","",ML_FH_Household_Full_G2
139,uuid:005e58b4-47ce-4274-95e7-248d6cabed59,uuid:79399877-bc6d-45d5-91b0-db5424f0f185,uuid:79399877-bc6d-45d5-91b0-db5424f0f185,1,st,"",3,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
140,uuid:005f9db1-deb5-4c6f-baf1-e1ae19d3ab26,uuid:71dd342c-bc0b-45fa-a11f-2013e13019bc,uuid:71dd342c-bc0b-45fa-a11f-2013e13019bc,1,st,"",2,0,0,0,0,0,1,0,1,0,"","",ML_FH_Household_Full_G2
141,uuid:0093bb0a-5933-46ed-91b9-0ed454536f56,uuid:2c158f42-9388-4499-b134-d6e3f3ad6e36,uuid:2c158f42-9388-4499-b134-d6e3f3ad6e36,1,st,"",3,0,0,0,0,0,1,3,1,0,"","",ML_FH_Household_Full_G2
142,uuid:0097d48f-770a-4d61-b7c5-6f81497c764b,uuid:628b4fbf-ce85-4859-8c90-572aeade8715,uuid:628b4fbf-ce85-4859-8c90-572aeade8715,1,st,"",4,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
143,uuid:011fcb23-d1d4-46c9-954d-dfe6e3c06ccc,uuid:287c714f-e531-46f8-8565-ea551b467587,uuid:287c714f-e531-46f8-8565-ea551b467587,1,st,"",2,0,0,0,0,0,1,2,0,0,"","",ML_FH_Household_Full_G2
144,uuid:01487172-59ae-4afd-bf82-70ec660f9b80,uuid:c47a571e-195e-4bce-b6b9-aae128493fc4,uuid:c47a571e-195e-4bce-b6b9-aae128493fc4,1,st,"",4,0,0,0,0,0,1,1,1,0,"","",ML_FH_Household_Full_G2
145,uuid:01509c5e-30a1-4742-bfe1-3c4716193706,uuid:de8dffb0-6c42-4b41-9545-0af9ffc7e304,uuid:de8dffb0-6c42-4b41-9545-0af9ffc7e304,1,st,"",4,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
146,uuid:019e84e0-8b14-4c44-a6e2-8775e277fcc1,uuid:7a290789-0007-479c-bb9a-ee7dba2f9f07,uuid:7a290789-0007-479c-bb9a-ee7dba2f9f07,1,st,"",1,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
147,uuid:01b342b5-0568-4a4d-a7a9-14fcadf16b7c,uuid:a97a2093-66c4-4fcf-a9b4-ba3060e1f486,uuid:a97a2093-66c4-4fcf-a9b4-ba3060e1f486,1,st,"",3,0,0,0,0,0,1,0,1,0,"","",ML_FH_Household_Full_G2
148,uuid:01c46fce-eac4-407d-99e2-2ccb04c05bdc,uuid:59ca9dba-fd22-4907-a883-baccd230e885,uuid:59ca9dba-fd22-4907-a883-baccd230e885,1,st,"",2,0,0,0,0,0,1,0,1,0,"","",ML_FH_Household_Full_G2
149,uuid:01cea09b-b332-4054-9bea-36bebb641323,uuid:ea28107a-5ecc-4a39-af24-72094385d1c2,uuid:ea28107a-5ecc-4a39-af24-72094385d1c2,1,st,"",1,0,0,0,0,0,1,100,1,1,1,"",ML_FH_Household_Full_G2
150,uuid:0265e997-3cc5-42be-bae9-a36e1cb03428,uuid:50c35ba2-8718-4ea5-b6be-336948c1d38e,uuid:50c35ba2-8718-4ea5-b6be-336948c1d38e,1,st,"",2,0,0,0,0,0,1,0,1,0,"","",ML_FH_Household_Full_G2
151,uuid:02dc6676-6c23-4e14-84fb-09c6ca3bbdb5,uuid:497da05b-6430-4cb8-916b-0518ac65b6e2~0,uuid:497da05b-6430-4cb8-916b-0518ac65b6e2~0,1,st,"",3,0,0,0,0,0,1,3,0,0,"","",ML_FH_Household_Full_G2
152,uuid:02e574a3-376f-407a-a13e-5380df78280a,uuid:990d875c-35f0-4226-a349-040b2deda66b,uuid:990d875c-35f0-4226-a349-040b2deda66b,1,st,"",3,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
153,uuid:03fd76c1-197c-4ec9-92ef-879103349832,uuid:c5752565-0d7c-4f32-bc3f-8ce570619814,uuid:c5752565-0d7c-4f32-bc3f-8ce570619814,1,st,"",2,0,0,0,0,1,1,0,0,0,"","",ML_FH_Household_Full_G2
154,uuid:04264673-476e-4856-adea-dc77000704d0,uuid:40176c37-5bd9-4fda-aa4f-077df210cc92,uuid:40176c37-5bd9-4fda-aa4f-077df210cc92,1,st,"",4,0,0,0,0,0,1,0,1,1,2,"",ML_FH_Household_Full_G2
155,uuid:0428368a-3959-492e-96d7-670268fc5d18,uuid:eaa275b7-b04f-4362-a6c1-a2ab3c035266,uuid:eaa275b7-b04f-4362-a6c1-a2ab3c035266,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
156,uuid:04fa7a69-2edc-4006-ac85-fbb0455e1c31,uuid:f1804ee3-8d5c-4b2d-abec-45083febb631,uuid:f1804ee3-8d5c-4b2d-abec-45083febb631,1,st,"",3,1,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
157,uuid:051009ff-5e61-40e7-b35d-a92cc094c89b,uuid:73871355-4a51-4a1b-b615-cd58be67fc59,uuid:73871355-4a51-4a1b-b615-cd58be67fc59,1,st,"",5,0,0,0,0,0,1,2,0,1,2,"",ML_FH_Household_Full_G2
158,uuid:0582b5c2-b92d-4134-a218-85b47cd70d10,uuid:fea780e5-4942-4910-8e68-56cf904032af,uuid:fea780e5-4942-4910-8e68-56cf904032af,1,st,"",2,0,0,1,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
159,uuid:05856f25-22e8-4a2f-96aa-3244e4736661,uuid:93aebde2-4334-411d-b44d-3a99634f6889,uuid:93aebde2-4334-411d-b44d-3a99634f6889,1,st,"",1,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
160,uuid:05ae928f-726e-4677-8f42-03848ad96350,uuid:b0db546b-19af-424e-97ab-4a2868d05cb5,uuid:b0db546b-19af-424e-97ab-4a2868d05cb5,1,st,"",2,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
161,uuid:05b28b7d-b29e-4e8b-bc5e-1f9353ac913a,uuid:ba38bbff-74e3-46c9-8096-441dbe910265,uuid:ba38bbff-74e3-46c9-8096-441dbe910265,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
162,uuid:060afe93-55cd-443d-84b9-c23a821d35aa,uuid:19acefe0-adc2-467f-8b11-eaabc5159169,uuid:19acefe0-adc2-467f-8b11-eaabc5159169,1,st,"",2,0,0,0,0,0,1,0,1,0,"","",ML_FH_Household_Full_G2
163,uuid:061e8df9-9ea0-4174-8a6b-763d32d5d97c,uuid:a5aebd4d-8a4c-4dd6-bc3c-736c6c0d3f69,uuid:a5aebd4d-8a4c-4dd6-bc3c-736c6c0d3f69,1,st,"",1,0,0,0,0,0,1,24,0,1,6,"",ML_FH_Household_Full_G2
164,uuid:0624b56a-6a77-4289-99cc-666d8ab1ac73,uuid:3bcc0a79-b733-46b1-87b5-44a9584f5cfd,uuid:3bcc0a79-b733-46b1-87b5-44a9584f5cfd,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
165,uuid:0642685f-e32f-4a1d-8293-bbc740331105,uuid:e0768599-0c13-440e-9520-090011f99ff7,uuid:e0768599-0c13-440e-9520-090011f99ff7,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
166,uuid:064e4adb-74db-40a7-ac82-121fcb7eb2ef,uuid:bfb1025f-3f28-4b44-8934-8f1e5539232f,uuid:bfb1025f-3f28-4b44-8934-8f1e5539232f,1,st,"",2,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
167,uuid:06876432-dc4f-48fc-ab59-0fc602e4bcf1,uuid:53594c3e-fa72-4ca8-a607-aa784537c199,uuid:53594c3e-fa72-4ca8-a607-aa784537c199,1,st,"",2,0,0,0,0,0,1,0,1,0,"","",ML_FH_Household_Full_G2
168,uuid:06ad4d92-05bd-446e-bcc1-0cea68d15473,uuid:a23395f9-d3b5-4a15-b7c5-fbff1d5e51ae,uuid:a23395f9-d3b5-4a15-b7c5-fbff1d5e51ae,1,st,"",3,0,0,0,0,1,1,0,0,0,"","",ML_FH_Household_Full_G2
169,uuid:06f719ed-11be-44d0-b489-a5d7fbd6d69d,uuid:6bc2122b-f305-4222-98e4-8bf9f156b430,uuid:6bc2122b-f305-4222-98e4-8bf9f156b430,1,st,"",1,0,0,0,0,0,1,2,0,0,"","",ML_FH_Household_Full_G2
170,uuid:0739c2ce-b9d8-4dad-855b-a351308016b2,uuid:4fab4fc8-6983-4516-8a8a-4085833e53d8,uuid:4fab4fc8-6983-4516-8a8a-4085833e53d8,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
171,uuid:0759069b-61d4-4434-a2e1-de48a53e2287,uuid:fd427b99-94d4-42b6-b365-c4ccd79e0ff8,uuid:fd427b99-94d4-42b6-b365-c4ccd79e0ff8,1,st,"",4,0,0,0,0,0,1,2,0,0,"","",ML_FH_Household_Full_G2
172,uuid:0768bad8-eed0-4ebb-92dc-671f4a29d537,uuid:ea1b6c07-857b-4f97-a487-94a5a4c47dbb,uuid:ea1b6c07-857b-4f97-a487-94a5a4c47dbb,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
173,uuid:0768ef7b-773b-428b-ba90-870fa538cf0c,uuid:80463d15-7cb3-4850-b3ab-46ef1ccba129,uuid:80463d15-7cb3-4850-b3ab-46ef1ccba129,1,st,"",3,0,0,0,1,0,1,0,0,0,"","",ML_FH_Household_Full_G2
174,uuid:076ebed4-b707-4947-8c52-297cafb97bd1,uuid:62dad722-4654-4fd8-a3cc-6752a2cd37a1,uuid:62dad722-4654-4fd8-a3cc-6752a2cd37a1,1,st,"",4,0,1,0,1,0,1,0,0,0,"","",ML_FH_Household_Full_G2
175,uuid:079289fe-b2e1-42ea-9aab-289e081b810f,uuid:c691e2d4-b078-4a1f-b3eb-8f2f218bb198,uuid:c691e2d4-b078-4a1f-b3eb-8f2f218bb198,1,st,"",2,0,0,0,0,0,1,6,0,1,7,"",ML_FH_Household_Full_G2
176,uuid:07cf1faa-2da5-4bdb-a1e4-d565b39e6969,uuid:fea75cb9-f17a-4820-8f9e-bde1a14acac3,uuid:fea75cb9-f17a-4820-8f9e-bde1a14acac3,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
177,uuid:07db5155-5c3b-44b1-94d8-c49e909d32a0,uuid:f10e87fe-9904-4d5b-8ddf-810462957b97,uuid:f10e87fe-9904-4d5b-8ddf-810462957b97,1,st,"",5,0,1,1,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
178,uuid:07fae85b-dd38-4ffa-a4bf-7b0ce35b2ae0,uuid:f1c60265-0139-4e4d-88c7-30da19ea0538,uuid:f1c60265-0139-4e4d-88c7-30da19ea0538,1,st,"",3,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
179,uuid:083bea7c-aeeb-4b85-a9aa-6f726e3b7b6b,uuid:00a44340-7d34-471c-a5dc-aeef9a533c95,uuid:00a44340-7d34-471c-a5dc-aeef9a533c95,1,st,"",2,0,0,0,0,0,1,0,1,0,"","",ML_FH_Household_Full_G2
180,uuid:084620ca-bdf3-4d29-bcb6-d7bb28d5ead4,uuid:a30d1d02-406a-48bb-b240-d7419391a818,uuid:a30d1d02-406a-48bb-b240-d7419391a818,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
181,uuid:08693e03-d93c-4949-aa29-72d5d44c4007,uuid:09eda82d-87e1-4eb9-95dc-a4a9b7699097,uuid:09eda82d-87e1-4eb9-95dc-a4a9b7699097,1,st,"",4,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
182,uuid:08792c15-a331-4136-b170-32ef7dda126d,uuid:2dc74caf-dab6-43e6-bf0a-2a7c41d2a623,uuid:2dc74caf-dab6-43e6-bf0a-2a7c41d2a623,1,st,"",1,0,0,0,0,0,1,0,1,0,"","",ML_FH_Household_Full_G2
183,uuid:0879b1bf-5917-4a51-bfdd-328be3fe4531,uuid:86f18fe1-0cc6-4d7d-b082-34c944f12c76,uuid:86f18fe1-0cc6-4d7d-b082-34c944f12c76,1,st,"",1,0,0,0,0,0,1,4,1,0,"","",ML_FH_Household_Full_G2
184,uuid:0888e574-75d1-4fa0-9923-4ca40507d7e3,uuid:c39eae2c-7405-40eb-ada8-a22635ea07ef,uuid:c39eae2c-7405-40eb-ada8-a22635ea07ef,1,st,"",3,0,0,1,0,0,1,0,0,1,96,"Spiritual water",ML_FH_Household_Full_G2
185,uuid:0893b0fc-0a26-416e-b95a-e7b131281214,uuid:0625687a-6e71-488c-95bf-52930dc164bd,uuid:0625687a-6e71-488c-95bf-52930dc164bd,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
186,uuid:08971de7-8a4e-4dec-9342-94a3c383f2c8,uuid:0e8c36f0-ce40-4f2d-871f-cd5b9372a64e,uuid:0e8c36f0-ce40-4f2d-871f-cd5b9372a64e,1,st,"",3,0,0,0,0,0,1,2,0,0,"","",ML_FH_Household_Full_G2
187,uuid:08e00098-f562-4a3e-8d23-5835ff2e10dd,uuid:1ad4c96b-c685-4ca9-aaf3-6ba09201982c,uuid:1ad4c96b-c685-4ca9-aaf3-6ba09201982c,1,st,"",3,0,0,0,0,0,1,1,0,0,"","",ML_FH_Household_Full_G2
188,uuid:09131714-2af8-41f6-a767-67982df36315,uuid:04440d91-5ae9-45e3-9370-710685f816f0,uuid:04440d91-5ae9-45e3-9370-710685f816f0,1,st,"",3,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
189,uuid:094431b8-a1c9-4101-86ac-707d78291988,uuid:694b2d7a-9b17-448d-9e13-a8db7b278906,uuid:694b2d7a-9b17-448d-9e13-a8db7b278906,1,st,"",3,0,0,1,1,0,1,0,0,0,"","",ML_FH_Household_Full_G2
190,uuid:0a2d746f-b328-4f5f-a4fd-a13177c5c641,uuid:bb792dfb-dba7-4947-a776-65785052ba96,uuid:bb792dfb-dba7-4947-a776-65785052ba96,1,st,"",5,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
191,uuid:0a367f12-5be6-460c-bf4e-23afe50b0984,uuid:7573adaa-726b-4949-9099-ffd471c36ecb,uuid:7573adaa-726b-4949-9099-ffd471c36ecb,1,st,"",1,0,0,0,0,1,1,0,0,0,"","",ML_FH_Household_Full_G2
192,uuid:0a48fdbc-5c4d-45c8-ba84-080c8b5f167c,uuid:2cc2ad39-0db1-4913-a548-e3f4d9ef9d8a,uuid:2cc2ad39-0db1-4913-a548-e3f4d9ef9d8a,1,st,"",2,0,1,0,0,0,1,5,0,0,"","",ML_FH_Household_Full_G2
193,uuid:0a55d101-74f3-4eab-9396-2368d64161ea,uuid:55462ed1-e3f5-4c73-9a9a-4e8ea6efa987,uuid:55462ed1-e3f5-4c73-9a9a-4e8ea6efa987,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
194,uuid:0ae9e7f9-1103-48c0-9452-fed520e8afde,uuid:918b6563-5aaf-47ec-9387-2a9d0e23d17f,uuid:918b6563-5aaf-47ec-9387-2a9d0e23d17f,1,st,"",2,0,0,0,0,0,1,0,0,0,"","",ML_FH_Household_Full_G2
195,uuid:0b0ac87c-bd52-4c0e-a14f-0456f8ecdf69,uuid:b69ad117-7249-4887-8b1e-dca9c7b01b36,uuid:b69ad117-7249-4887-8b1e-dca9c7b01b36,1,st,"",4,0,0,0,1,1,1,0,0,0,"","",ML_FH_Household_Full_G2
196,uuid:0b3d56ed-222d-48ad-af64-48aa2296dae3,uuid:6fbeb999-f61c-4ff3-bfa4-ebe9cfe17fc7,uuid:6fbeb999-f61c-4ff3-bfa4-ebe9cfe17fc7,1,st,"",3,0,0,0,0,0,1,4,0,0,"","",ML_FH_Household_Full_G2
